Date,RegionName,State,Metro,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
1/31/2020,Oneida County,NY,Utica-Rome,265,970,-0.0134,0.0009,0.0422,78567
1/31/2020,Saint Tammany Parish,LA,New Orleans-Metairie,266,1296,0.0021,0.0138,-0.0124,106613
1/31/2020,Frederick County,MD,Washington-Arlington-Alexandria,267,1672,0.0129,0.0305,0.038,93049
1/31/2020,Weber County,UT,Ogden-Clearfield,268,1255,0.0128,0.0366,0.0846,87128
1/31/2020,Lake County,OH,Cleveland-Elyria,269,1143,-0.0099,-0.0054,0.0252,91889
1/31/2020,Montgomery County,AL,Montgomery,270,842,-0.0015,0.0196,0.0292,82500
1/31/2020,Chesapeake City,VA,Virginia Beach-Norfolk-Newport News,271,1481,0.0018,-0.0017,0.0079,91982
1/31/2020,Clay County,MO,Kansas City,272,1073,0.0056,0.0078,0.0111,84241
1/31/2020,Lafayette Parish,LA,Lafayette,273,995,-0.0011,-0.0484,-0.097,79496
1/31/2020,Benton County,AR,Fayetteville-Springdale-Rogers,274,1104,-0.0039,-0.0054,0.0084,71431
1/31/2020,Butte County,CA,Chico,275,1585,-0.0095,-0.0097,0.1489,56284
1/31/2020,Saratoga County,NY,Albany-Schenectady-Troy,276,1482,-0.0128,-0.033,-0.0325,85201
1/31/2020,Jefferson County,MO,St. Louis,277,988,-0.0118,0.0061,0.0491,80868
1/31/2020,Niagara County,NY,Buffalo-Cheektowaga-Niagara Falls,278,849,0.0018,-0.008,-0.0089,80585
1/31/2020,Barnstable County,MA,Barnstable Town,279,1949,0.0233,-0.0117,0.0293,177175
1/31/2020,Lackawanna County,PA,Scranton--Wilkes-Barre--Hazleton,280,1054,0.012,0.0467,0.0385,7519
1/31/2020,Cherokee County,GA,Atlanta-Sandy Springs-Roswell,281,1488,0.002,0.0178,0.0505,99003
1/31/2020,Warren County,OH,Cincinnati,282,1468,-0.0038,0.0378,0.049,80500
1/31/2020,Linn County,IA,Cedar Rapids,283,927,0.0048,-0.0038,0.0094,89830
1/31/2020,Yavapai County,AZ,Prescott,284,1506,0.0065,0.0223,0.065,93857
1/31/2020,Trumbull County,OH,Youngstown-Warren-Boardman,285,830,0.0133,0.0567,0.0854,77890
1/31/2020,Smith County,TX,Tyler,286,1099,0.0037,0.0307,0.0408,67617
1/31/2020,Dona Ana County,NM,Las Cruces,287,996,0.006,0.022,0.0514,60237
1/31/2020,Washington County,PA,Pittsburgh,288,1026,-0.0012,-0.0171,-0.0014,81221
1/31/2020,Arlington County,VA,Washington-Arlington-Alexandria,289,2287,0.0037,0.0046,0.0251,85921
1/31/2020,Gaston County,NC,Charlotte-Concord-Gastonia,290,1070,-0.0031,-0.0085,0.022,79579
1/31/2020,Richmond City,VA,Richmond,291,1255,-0.0015,0.0045,0.0402,70647
1/31/2020,Henry County,GA,Atlanta-Sandy Springs-Roswell,292,1339,-0.0048,0.0007,0.0413,89960
1/31/2020,Washington County,AR,Fayetteville-Springdale-Rogers,293,1103,0.0201,0.0428,0.0922,81152
1/31/2020,New Hanover County,NC,Wilmington,294,1429,-0.003,-0.0143,0.0222,98431
1/31/2020,Union County,NC,Charlotte-Concord-Gastonia,295,1475,0.0099,0.0253,0.0651,85261
1/31/2020,Whatcom County,WA,Bellingham,296,1645,0.007,0.0172,0.0933,76859
1/31/2020,Champaign County,IL,Champaign-Urbana,297,1014,0.0084,0.0278,0.0108,41948
1/31/2020,Yolo County,CA,Sacramento--Roseville--Arden-Arcade,298,1935,-0.003,-0.0002,0.0203,47694
1/31/2020,Broome County,NY,Binghamton,299,906,0.0019,0.0046,-0.0038,64624
1/31/2020,Richmond County,GA,Augusta-Richmond County,300,954,0.0058,0.0356,0.1357,68290
1/31/2020,Saint Louis County,MN,Duluth,301,1016,0.0141,0.037,0.0034,71532
1/31/2020,Mohave County,AZ,Lake Havasu City-Kingman,302,1323,0.0272,0.0183,0.1054,49143
1/31/2020,Saginaw County,MI,Saginaw,303,756,-0.0151,0.0146,0.0164,68537
1/31/2020,Elkhart County,IN,Elkhart-Goshen,304,894,-0.0146,-0.0245,-0.0264,60740
1/31/2020,Sangamon County,IL,Springfield,305,823,-0.0041,0.016,0.031,2833
1/31/2020,Clermont County,OH,Cincinnati,306,1206,0.0241,0.0325,0.0456,65206
1/31/2020,Sussex County,DE,Salisbury,307,1515,0.0002,-0.0148,0.0057,92011
1/31/2020,York County,ME,Portland-South Portland,308,1491,0.0084,-0.0043,0.0247,84357
1/31/2020,Yuma County,AZ,Yuma,309,973,0.0156,0.0293,0.0702,50927
1/31/2020,Shelby County,AL,Birmingham-Hoover,310,1205,0.0118,0.0129,0.0311,75573
1/31/2020,Brazos County,TX,College Station-Bryan,311,1157,0.0169,0.0431,0.0063,63067
1/31/2020,Tuscaloosa County,AL,Tuscaloosa,312,1187,0.024,0.0219,0.007,57330
1/31/2020,Kanawha County,WV,Charleston,313,831,0.0137,0.0547,-0.0184,69540
1/31/2020,Calcasieu Parish,LA,Lake Charles,314,1077,-0.0207,-0.0605,-0.1376,5997
1/31/2020,Clay County,FL,Jacksonville,315,1344,-0.0047,0.0095,0.0543,72289
1/31/2020,Saint Johns County,FL,Jacksonville,316,1807,-0.0033,-0.0038,0.0373,123910
1/31/2020,Litchfield County,CT,Torrington,317,1290,0.0126,0.016,0.0309,101320
1/31/2020,Muscogee County,GA,Columbus,318,834,0.0014,0.0198,0.0419,61112
1/31/2020,Canyon County,ID,Boise City,319,1243,-0.0012,0.0036,0.0837,69807
1/31/2020,Anderson County,SC,Greenville-Anderson-Mauldin,320,962,0.0261,0.0371,0.0656,34119
1/31/2020,Harrison County,MS,Gulfport-Biloxi-Pascagoula,321,1079,0.0096,0.0053,0.0321,67074
1/31/2020,Peoria County,IL,Peoria,322,826,-0.0047,-0.0206,-0.0067,70114
1/31/2020,Hawaii County,HI,Hilo,323,1731,-0.0017,0.0069,0.014,90030
1/31/2020,Butler County,PA,Pittsburgh,324,1005,-0.0007,-0.0253,-0.0651,7171
1/31/2020,Williamson County,TN,Nashville-Davidson--Murfreesboro--Franklin,325,1752,-0.0087,-0.0052,0.0034,92795
1/31/2020,Ulster County,NY,Kingston,326,1496,-0.0157,-0.0457,-0.0397,70948
1/31/2020,Baldwin County,AL,Daphne-Fairhope-Foley,327,1364,-0.0088,-0.0189,0.01,96560
1/31/2020,El Dorado County,CA,Sacramento--Roseville--Arden-Arcade,328,1909,-0.0152,-0.017,0.009,79134
1/31/2020,Livingston County,MI,Detroit-Warren-Dearborn,329,1559,-0.0125,-0.0221,0.0039,58445
1/31/2020,Okaloosa County,FL,Crestview-Fort Walton Beach-Destin,330,1497,0.0016,0.0056,0.091,96247
1/31/2020,Newport News City,VA,Virginia Beach-Norfolk-Newport News,331,1130,-0.0012,0.0222,0.0112,55106
1/31/2020,Vanderburgh County,IN,Evansville,332,825,-0.0083,-0.0214,0.0006,66345
1/31/2020,Hall County,GA,Gainesville,333,1259,-0.004,-0.0108,0.0195,70460
1/31/2020,Cabarrus County,NC,Charlotte-Concord-Gastonia,334,1260,0.0036,0.0057,0.0202,77776
1/31/2020,Shawnee County,KS,Topeka,335,818,0.0043,-0.0007,-0.0048,63885
1/31/2020,Berkeley County,SC,Charleston-North Charleston,336,1432,0.0088,0.0214,0.0362,56236
1/31/2020,Onslow County,NC,Jacksonville,337,985,-0.0055,0.0053,0.0603,74962
1/31/2020,Shasta County,CA,Redding,338,1384,0,-0.0082,0.0256,52645
1/31/2020,Outagamie County,WI,Appleton,339,1069,-0.0238,-0.0432,0.02,26185
1/31/2020,Forsyth County,GA,Atlanta-Sandy Springs-Roswell,340,1803,0.0051,0.0045,0.0207,92333
1/31/2020,Benton County,WA,Kennewick-Richland,341,1363,-0.0092,-0.0056,0.0777,62088
1/31/2020,Delaware County,OH,Columbus,342,1556,-0.0004,-0.0208,-0.0078,72735
1/31/2020,Tippecanoe County,IN,Lafayette-West Lafayette,343,1067,-0.0046,0.0141,0.061,50930
1/31/2020,Hernando County,FL,Tampa-St. Petersburg-Clearwater,344,1294,-0.0078,0.0274,0.0724,80225
1/31/2020,Medina County,OH,Cleveland-Elyria,345,1336,0.0154,0.0299,0.0705,69232
1/31/2020,Montgomery County,TN,Clarksville,346,973,0.0005,0.0142,0.0378,81105
1/31/2020,Muskegon County,MI,Muskegon,347,848,-0.0002,0.0001,0.0361,54307
1/31/2020,Monroe County,PA,East Stroudsburg,348,1301,-0.0009,-0.0064,0.0417,91966
1/31/2020,McLean County,IL,Bloomington,349,743,0.0076,0.0042,-0.0439,18513
1/31/2020,Minnehaha County,SD,Sioux Falls,350,965,0.0026,0.0128,0.0281,57724
1/31/2020,Johnston County,NC,Raleigh,351,1235,-0.0005,0.0112,0.0329,73613
1/31/2020,Pitt County,NC,Greenville,352,975,0.0139,0.0214,0.0462,55293
1/31/2020,Carroll County,MD,Baltimore-Columbia-Towson,353,1554,0.0125,0.0112,0.0195,60518
1/31/2020,Winnebago County,WI,Oshkosh-Neenah,354,904,-0.0047,-0.0029,0.0563,33945
1/31/2020,Licking County,OH,Columbus,355,1001,-0.0284,-0.0799,-0.0263,63224
1/31/2020,Kenosha County,WI,Chicago-Naperville-Elgin,356,1201,-0.0068,-0.0577,-0.018,54629
1/31/2020,Kent County,RI,Providence-Warwick,357,1495,-0.0019,-0.0064,0.0176,62494
1/31/2020,Middlesex County,CT,Hartford-West Hartford-East Hartford,358,1339,-0.0127,-0.0467,-0.0321,107032
1/31/2020,Scott County,IA,Davenport-Moline-Rock Island,359,925,0.0142,0.0004,-0.0103,62647
1/31/2020,Porter County,IN,Chicago-Naperville-Elgin,360,1287,0.0126,0.0264,0.0395,61218
1/31/2020,Davidson County,NC,Winston-Salem,361,911,-0.0056,-0.0138,-0.0036,57040
1/31/2020,Boone County,MO,Columbia,362,898,-0.0226,-0.0293,-0.0264,63171
1/31/2020,Kent County,DE,Dover,363,1260,-0.0081,0.0002,0.0115,60776
1/31/2020,Beaufort County,SC,Hilton Head Island-Bluffton-Beaufort,364,1783,0.0165,0.0276,0.0287,97478
1/31/2020,Greene County,OH,Dayton,365,1175,-0.0125,-0.0335,0.0622,54878
1/31/2020,Portage County,OH,Akron,366,1083,0.0096,-0.0288,-0.0438,51524
1/31/2020,DeSoto County,MS,Memphis,367,1186,0.0022,0.0037,0.0212,64200
1/31/2020,Sumner County,TN,Nashville-Davidson--Murfreesboro--Franklin,368,1374,-0.0001,0.013,0.0154,63612
1/31/2020,Rock County,WI,Janesville-Beloit,369,955,0.0152,0.0652,0.0833,25982
1/31/2020,Jackson County,MI,Jackson,370,897,0.0223,0.0182,0.0483,16981
1/31/2020,Aiken County,SC,Augusta-Richmond County,371,998,-0.0085,-0.0097,0.0506,47002
1/31/2020,Charlotte County,FL,Punta Gorda,372,1585,0.0118,0.0343,-0.018,101666
1/31/2020,Kenton County,KY,Cincinnati,373,1167,0.0141,0.0194,0.0832,41391
1/31/2020,Iredell County,NC,Charlotte-Concord-Gastonia,374,1243,0.0033,0.0135,0.0497,66388
1/31/2020,Rensselaer County,NY,Albany-Schenectady-Troy,375,1089,-0.0196,-0.0719,-0.0988,52287
1/31/2020,Pueblo County,CO,Pueblo,376,1079,-0.0118,-0.0006,0.0159,58692
1/31/2020,Sarpy County,NE,Omaha-Council Bluffs,377,1224,-0.0012,-0.0146,-0.0498,57024
1/31/2020,Hampshire County,MA,Springfield,378,1602,-0.0105,-0.0241,0.0073,50288
1/31/2020,Deschutes County,OR,Bend-Redmond,379,1825,0.004,0.0274,0.0884,52218
1/31/2020,Wyandotte County,KS,Kansas City,380,924,-0.0101,-0.02,-0.0097,55421
1/31/2020,Hays County,TX,Austin-Round Rock,381,1422,0.0004,-0.0149,-0.0053,60499
1/31/2020,Cumberland County,NJ,Vineland-Bridgeton,382,1228,-0.0009,0.0018,0.0166,45282
1/31/2020,Sullivan County,TN,Kingsport-Bristol-Bristol,383,888,-0.0025,-0.034,0.0025,62864
1/31/2020,Berrien County,MI,Niles-Benton Harbor,384,1162,-0.0179,-0.0548,0.0032,53640
1/31/2020,Bibb County,GA,Macon-Bibb County,385,833,-0.0072,-0.0041,0.0416,56132
1/31/2020,Maui County,HI,Kahului-Wailuku-Lahaina,386,2627,0.0001,-0.0163,-0.0591,63059
1/31/2020,Schenectady County,NY,Albany-Schenectady-Troy,387,1134,-0.0039,-0.0185,-0.0088,55941
1/31/2020,Catawba County,NC,Hickory-Lenoir-Morganton,388,1017,0.0057,0.034,0.0525,51476
1/31/2020,Centre County,PA,State College,389,1419,0.0003,0.0562,0.0681,44125
1/31/2020,Penobscot County,ME,Bangor,390,1261,0.0186,0.0226,0.091,34472
1/31/2020,Ouachita Parish,LA,Monroe,391,912,0.0077,0.0002,-0.0551,24682
1/31/2020,Kings County,CA,Hanford-Corcoran,392,1277,-0.0046,0.0292,0.0732,34344
1/31/2020,Tolland County,CT,Hartford-West Hartford-East Hartford,393,1458,-0.0007,-0.0031,0.0281,55114
1/31/2020,Santa Rosa County,FL,Pensacola-Ferry Pass-Brent,394,1461,0.0074,0.0148,0.0693,68210
1/31/2020,Johnson County,TX,Dallas-Fort Worth-Arlington,395,1354,0.0148,0.0066,0.0403,45942
1/31/2020,Madera County,CA,Madera,396,1342,0.0016,0.0119,0.0478,40005
1/31/2020,Cass County,ND,Fargo,397,938,-0.0057,-0.0018,-0.0175,34698
1/31/2020,Franklin County,PA,Chambersburg-Waynesboro,398,945,-0.0006,0.0135,-0.0139,41454
1/31/2020,Ellis County,TX,Dallas-Fort Worth-Arlington,399,1454,-0.0101,0.0069,0.0406,60301
1/31/2020,Sussex County,NJ,New York-Newark-Jersey City,400,1656,0.0002,0.0049,0.0037,61784
1/31/2020,Schuylkill County,PA,Pottsville,401,801,-0.0015,-0.0005,0.0874,58797
1/31/2020,Yellowstone County,MT,Billings,402,1145,0.0013,0.0227,0.0093,52450
1/31/2020,Rock Island County,IL,Davenport-Moline-Rock Island,403,860,-0.0097,0.0125,0.0214,50661
1/31/2020,Washington County,MD,Hagerstown-Martinsburg,404,1101,0.0026,0.0285,0.0421,50271
1/31/2020,Mesa County,CO,Grand Junction,405,1293,0.0083,0.045,0.0898,59551
1/31/2020,Charles County,MD,Washington-Arlington-Alexandria,406,1823,0.0046,0.0073,0.0054,58149
1/31/2020,Merrimack County,NH,Concord,407,1452,-0.0113,-0.068,-0.0017,55849
1/31/2020,Martin County,FL,Port St. Lucie,408,1742,-0.0191,-0.0232,0.0167,78406
1/31/2020,Fairfield County,OH,Columbus,409,1308,0.0043,0.0051,0.0475,52355
1/31/2020,Hendricks County,IN,Indianapolis-Carmel-Anderson,410,1338,0.0007,0.0063,0.0357,62996
1/31/2020,Olmsted County,MN,Rochester,411,1284,0.0231,0.0519,0.0508,58066
1/31/2020,Santa Fe County,NM,Santa Fe,412,1864,-0.0103,-0.0196,0.0271,56674
1/31/2020,Cambria County,PA,Johnstown,413,659,0.0107,0.0407,0.054,34639
1/31/2020,Paulding County,GA,Atlanta-Sandy Springs-Roswell,414,1339,-0.0028,0.0023,0.0425,63279
1/31/2020,Randolph County,NC,Greensboro-High Point,415,733,-0.0028,-0.019,-0.0205,45403
1/31/2020,Rankin County,MS,Jackson,416,1205,-0.0054,-0.0009,0.0432,49243
1/31/2020,Citrus County,FL,Homosassa Springs,417,1162,0.0046,0.0043,0.0777,64790
1/31/2020,Lee County,AL,Auburn-Opelika,418,1133,-0.0103,0.0086,0.0192,55751
1/31/2020,Alexandria City,VA,Washington-Arlington-Alexandria,419,1900,-0.0003,-0.0227,0.0026,50908
1/31/2020,Houston County,GA,Warner Robins,420,946,0.0064,-0.0032,0.0615,55715
1/31/2020,Jackson County,MS,Gulfport-Biloxi-Pascagoula,421,1025,-0.0154,-0.0036,0.0033,49201
1/31/2020,Johnson County,IN,Indianapolis-Carmel-Anderson,422,1214,-0.0009,0.0151,0.0598,55726
1/31/2020,Kootenai County,ID,Coeur d'Alene,423,1518,-0.0047,0.0038,0.0909,71245
1/31/2020,Rowan County,NC,Charlotte-Concord-Gastonia,424,947,-0.009,-0.005,0.0249,50001
1/31/2020,Clark County,OH,Springfield,425,763,-0.0249,-0.007,0.0461,48997
1/31/2020,Washington County,UT,St. George,426,1481,-0.0054,0.0056,0.0164,73331
1/31/2020,Indian River County,FL,Sebastian-Vero Beach,427,1583,0.0068,0.0109,0.0257,79024
1/31/2020,Monroe County,IN,Bloomington,428,1351,0.0188,0.052,0.099,43902
1/31/2020,Hampton City,VA,Virginia Beach-Norfolk-Newport News,429,1210,-0.0033,0.007,0.0271,50239
1/31/2020,Florence County,SC,Florence,430,1063,-0.0105,0.0096,0.0074,35307
1/31/2020,Fayette County,PA,Pittsburgh,431,796,0.0124,0.0296,0.0276,46705
1/31/2020,Dorchester County,SC,Charleston-North Charleston,432,1288,0.0027,0.0042,0.0386,52457
1/31/2020,Napa County,CA,Napa,433,2897,-0.0011,-0.0054,0.0025,42448
1/31/2020,Calhoun County,MI,Battle Creek,434,853,-0.0145,-0.032,-0.0248,4806
1/31/2020,Tazewell County,IL,Peoria,435,866,0.0057,0.0198,0.0301,50835
1/31/2020,Chautauqua County,NY,Jamestown-Dunkirk-Fredonia,436,824,0.0164,0.0011,-0.0695,53454
1/31/2020,Humboldt County,CA,Eureka-Arcata-Fortuna,437,1452,-0.0171,-0.0183,-0.0028,14657
1/31/2020,Coconino County,AZ,Flagstaff,438,1804,0.0095,0.0572,0.0825,39629
1/31/2020,Robeson County,NC,Lumberton,439,767,-0.0048,-0.0045,0.0097,25217
1/31/2020,Marathon County,WI,Wausau,440,839,0.0093,-0.0348,0.0106,14991
1/31/2020,Orange County,NC,Durham-Chapel Hill,441,1410,0.0028,0.0146,0.0653,49840
1/31/2020,Lebanon County,PA,Lebanon,442,1029,-0.0215,-0.0354,0.0123,48948
1/31/2020,Douglas County,GA,Atlanta-Sandy Springs-Roswell,443,1282,0.005,0.0477,0.0841,51548
1/31/2020,Washington County,WI,Milwaukee-Waukesha-West Allis,444,1054,0.0006,-0.0161,-0.0133,7653
1/31/2020,Madison County,IN,Indianapolis-Carmel-Anderson,445,780,-0.0232,-0.0028,0.0572,51175
1/31/2020,Rapides Parish,LA,Alexandria,446,884,0.0039,-0.0055,-0.0295,27468
1/31/2020,Sandoval County,NM,Albuquerque,447,1304,0.0006,-0.0058,0.0585,54015
1/31/2020,Guadalupe County,TX,San Antonio-New Braunfels,448,1375,-0.0089,-0.0089,-0.0251,51078
1/31/2020,Taylor County,TX,Abilene,449,969,0.0115,0.0291,0.0663,48465
1/31/2020,Wichita County,TX,Wichita Falls,450,792,-0.0045,0.0048,0.0011,41967
1/31/2020,Cochise County,AZ,Sierra Vista-Douglas,451,924,0.0032,-0.0079,0.0418,40845
1/31/2020,Berkshire County,MA,Pittsfield,452,1237,0.0051,-0.0183,-0.0346,55682
1/31/2020,Black Hawk County,IA,Waterloo-Cedar Falls,453,909,-0.0087,0.0239,0.0271,51244
1/31/2020,Johnson County,IA,Iowa City,454,1132,-0.0057,-0.0084,-0.021,57617
1/31/2020,San Juan County,NM,Farmington,455,948,-0.007,-0.0299,-0.0448,28738
1/31/2020,Scott County,MN,Minneapolis-St. Paul-Bloomington,456,1666,-0.0078,-0.0054,-0.0111,56422
1/31/2020,Stafford County,VA,Washington-Arlington-Alexandria,457,1746,-0.0099,-0.0164,-0.0003,50701
1/31/2020,Hunterdon County,NJ,New York-Newark-Jersey City,458,1982,0.0069,-0.0236,-0.0253,51661
1/31/2020,Livingston Parish,LA,Baton Rouge,459,1174,-0.0212,-0.0378,0.0148,6576
1/31/2020,Coweta County,GA,Atlanta-Sandy Springs-Roswell,460,1410,0.0154,0.0573,0.1052,59589
1/31/2020,Washington County,RI,Providence-Warwick,461,1582,0.0117,0.0185,0.037,61129
1/31/2020,Sebastian County,AR,Fort Smith,462,767,0.0194,0.0624,0.0112,23981
1/31/2020,Wood County,OH,Toledo,463,1202,-0.0193,-0.0347,-0.0482,34461
1/31/2020,Wright County,MN,Minneapolis-St. Paul-Bloomington,464,1341,-0.0242,-0.0071,-0.0117,48551
1/31/2020,Comanche County,OK,Lawton,465,729,-0.0046,0.0025,-0.0065,41093
1/31/2020,Columbia County,GA,Augusta-Richmond County,466,1280,0.0039,0.0067,0.0271,62303
1/31/2020,Strafford County,NH,Boston-Cambridge-Newton,467,1532,-0.0123,-0.0286,0.0559,42014
1/31/2020,Blount County,TN,Knoxville,468,1259,0.0069,0.0019,0.0677,49073
1/31/2020,Washington County,TN,Johnson City,469,937,0.0043,0.0029,0.0539,47098
1/31/2020,Wayne County,NC,Goldsboro,470,1040,0.0108,0.0383,-0.0212,37189
1/31/2020,Spotsylvania County,VA,Washington-Arlington-Alexandria,471,1584,0.0124,0.0204,0.0427,43649
1/31/2020,Kennebec County,ME,Augusta-Waterville,472,1014,-0.0024,-0.0151,0.0018,36574
1/31/2020,Gregg County,TX,Longview,473,976,0.0177,0.022,0.0353,38258
1/31/2020,Tangipahoa Parish,LA,Hammond,474,1027,-0.0095,-0.0242,-0.0335,39117
1/31/2020,Potter County,TX,Amarillo,475,813,0.0016,0.024,0.001,35942
1/31/2020,Grayson County,TX,Sherman-Denison,476,1147,-0.0021,0.0102,0,47898
1/31/2020,Randall County,TX,Amarillo,477,878,-0.0186,-0.0147,-0.0331,49170
1/31/2020,Morgan County,AL,Decatur,478,825,0.0032,0.0199,0.0092,40450
1/31/2020,Pickens County,SC,Greenville-Anderson-Mauldin,479,1091,0.0006,-0.008,0.0549,39073
1/31/2020,Boone County,KY,Cincinnati,480,1291,0.0118,0.0402,0.1002,42732
1/31/2020,Calhoun County,AL,Anniston-Oxford-Jacksonville,481,792,0.0137,0.0212,0.0604,41602
1/31/2020,Windham County,CT,Worcester,482,1255,-0.0037,-0.0015,0.0082,58271
1/31/2020,Delaware County,IN,Muncie,483,874,-0.0091,0.0291,0.0338,42792
1/31/2020,Jasper County,MO,Joplin,484,835,0.0016,-0.0097,-0.0409,46372
1/31/2020,Bossier Parish,LA,Shreveport-Bossier City,485,1008,0.0017,-0.0097,-0.0368,42433
1/31/2020,Parker County,TX,Dallas-Fort Worth-Arlington,486,1436,0.0045,0.0145,0.0468,39965
1/31/2020,Skagit County,WA,Mount Vernon-Anacortes,487,1687,-0.0092,-0.0045,0.0423,43972
1/31/2020,Clarke County,GA,Athens-Clarke County,488,1193,0.0074,0.0776,0.0885,37727
1/31/2020,Linn County,OR,Albany,489,1413,0.019,0.0257,0.1097,34756
1/31/2020,Mercer County,PA,Youngstown-Warren-Boardman,490,674,0.018,0.0221,0.0161,1920
1/31/2020,Jefferson County,NY,Watertown-Fort Drum,491,1086,-0.0128,-0.0133,-0.0317,40489
1/31/2020,Lycoming County,PA,Williamsport,492,889,-0.0036,0.0197,0.0399,36585
1/31/2020,Canadian County,OK,Oklahoma City,493,1114,-0.0068,-0.0074,-0.0042,53948
1/31/2020,Sheboygan County,WI,Sheboygan,494,896,-0.0146,-0.0434,-0.1598,20373
1/31/2020,Kendall County,IL,Chicago-Naperville-Elgin,495,1590,-0.0006,0.0065,0.0229,17764
1/31/2020,Harnett County,NC,Dunn,496,1070,0.0043,0.0022,-0.0209,46940
1/31/2020,Wayne County,OH,Wooster,497,854,-0.0086,-0.0165,0.0392,35938
1/31/2020,Wilson County,TN,Nashville-Davidson--Murfreesboro--Franklin,498,1571,-0.004,0.0161,0.025,51061
1/31/2020,La Salle County,IL,Ottawa-Peru,499,961,0.0015,0.0258,0.0511,36062
1/31/2020,Warren County,KY,Bowling Green,500,997,-0.0081,-0.0483,-0.0465,36433
1/31/2020,Kankakee County,IL,Kankakee,501,966,-0.0237,-0.0799,0.0136,3661
1/31/2020,Faulkner County,AR,Little Rock-North Little Rock-Conway,502,815,0.0087,0.0049,-0.0086,36142
1/31/2020,Cache County,UT,Logan,503,1121,0.0042,0.0414,0.0712,41416
1/31/2020,Terrebonne Parish,LA,Houma-Thibodaux,504,867,-0.0181,-0.0263,-0.0732,1260
1/31/2020,La Porte County,IN,Michigan City-La Porte,505,960,-0.0043,0.0075,0.0404,42110
1/31/2020,Allegan County,MI,Holland,506,1141,0.0265,0.0244,0.0524,38608
1/31/2020,Douglas County,KS,Lawrence,507,1079,0.0057,0.0324,-0.0179,40151
1/31/2020,Carroll County,GA,Atlanta-Sandy Springs-Roswell,508,1055,0.0173,0.0253,0.076,40002
1/31/2020,Clark County,IN,Louisville/Jefferson County,509,1096,0.0054,0.0169,0.092,45680
1/31/2020,Tom Green County,TX,San Angelo,510,1074,0.0277,-0.0118,-0.0395,39898
1/31/2020,Missoula County,MT,Missoula,511,1311,-0.0014,0.0055,0.0466,35812
1/31/2020,Lowndes County,GA,Valdosta,512,832,-0.0264,-0.0294,-0.0059,33900
1/31/2020,Warren County,NJ,Allentown-Bethlehem-Easton,513,1562,0.0073,-0.0139,0.0262,42579
1/31/2020,Comal County,TX,San Antonio-New Braunfels,514,1366,-0.0024,0.0129,0.0126,55389
1/31/2020,Ontario County,NY,Rochester,515,1243,0.014,0.0429,0.012,40587
1/31/2020,Vigo County,IN,Terre Haute,516,768,-0.0012,0.0181,0.032,36423
1/31/2020,Bay County,MI,Bay City,517,854,0.0184,-0.0177,0.0202,19314
1/31/2020,Eaton County,MI,Lansing-East Lansing,518,929,0.0056,0.0398,-0.0056,28782
1/31/2020,Sumter County,SC,Sumter,519,888,0.0028,-0.0034,0.037,33841
1/31/2020,Brunswick County,NC,Myrtle Beach-Conway-North Myrtle Beach,520,1381,-0.0251,-0.0089,0.039,81566
1/31/2020,Ascension Parish,LA,Baton Rouge,521,1400,-0.0065,-0.0331,-0.0877,3482
1/31/2020,Henderson County,NC,Asheville,522,1411,-0.0066,0.0054,0.0282,44315
1/31/2020,Fayette County,GA,Atlanta-Sandy Springs-Roswell,523,1483,0.0004,-0.0045,-0.0106,45058
1/31/2020,Allen County,OH,Lima,524,906,0.018,0.0817,0.0995,35541
1/31/2020,Hardin County,KY,Elizabethtown-Fort Knox,525,842,0.0142,0.0267,0.0164,35729
1/31/2020,DeKalb County,IL,Chicago-Naperville-Elgin,526,1147,-0.0139,-0.0076,0.0408,2498
1/31/2020,Saint Marys County,MD,California-Lexington Park,527,1465,-0.0002,0.0003,-0.0022,39213
1/31/2020,Etowah County,AL,Gadsden,528,669,-0.0122,-0.0248,-0.1044,36921
1/31/2020,Bonneville County,ID,Idaho Falls,529,1091,-0.0132,0.0125,0.0562,40386
1/31/2020,Berkeley County,WV,Hagerstown-Martinsburg,530,1202,0.0006,0.0113,0.0268,45989
1/31/2020,Craven County,NC,New Bern,531,991,0.0051,0.0058,0.0168,38251
1/31/2020,Kaufman County,TX,Dallas-Fort Worth-Arlington,532,1453,0.0001,0.0031,0.0361,39444
1/31/2020,Miami County,OH,Dayton,533,998,0.0286,0.0076,0.0216,38277
1/31/2020,Cowlitz County,WA,Longview,534,1175,-0.0018,-0.0091,-0.0299,33946
1/31/2020,Walworth County,WI,Whitewater-Elkhorn,535,1298,-0.0112,-0.0153,0.0252,4456
1/31/2020,Woodbury County,IA,Sioux City,536,908,0.0011,-0.0286,0.0158,35666
1/31/2020,Tompkins County,NY,Ithaca,537,1464,0.0024,-0.0014,-0.0416,24586
1/31/2020,Houston County,AL,Dothan,538,869,-0.0012,0.0007,-0.0004,36839
1/31/2020,Ashtabula County,OH,Ashtabula,539,807,-0.0173,0.0681,0.0052,38090
1/31/2020,Franklin County,MO,St. Louis,540,887,0.0113,0.0392,0.0947,37740
1/31/2020,Adams County,PA,Gettysburg,541,1198,0.008,0.0441,0.0003,39519
1/31/2020,Cecil County,MD,Philadelphia-Camden-Wilmington,542,1406,-0.0055,0.0365,0.0458,35990
1/31/2020,Pennington County,SD,Rapid City,543,1028,-0.0273,-0.0173,-0.0363,38087
