Zipcode,State,CountyName,State Latitude,State Longitude,ZipLatitude,ZipLongitude
84535,UT,San Juan County,39.41922,-111.950684,37.98,-109.29
62907,IL,Jackson County,40,-89,37.88,-89.49
38580,TN,Overton County,35.860119,-86.660156,36.3,-85.38
29593,SC,Darlington County,33.836082,-81.163727,34.5,-79.85
10973,NY,Orange County,43,-75,41.37,-74.49
49095,MI,Cass County,44.182205,-84.506836,41.91,-85.91
30541,GA,Fannin County,33.247875,-83.441162,34.92,-84.51
13459,NY,Schoharie County,43,-75,42.79,-74.61
96783,HI,Hawaii County,19.741755,-155.844437,19.83,-155.1
12521,NY,Columbia County,43,-75,42.16,-73.65
71602,AR,Jefferson County,34.799999,-92.199997,34.27,-92.09
13697,NY,Saint Lawrence County,43,-75,44.74,-74.8
92242,CA,San Bernardino County,36.778259,-119.417931,34.15,-114.33
76351,TX,Archer County,31,-100,33.59,-98.62
27046,NC,Stokes County,35.782169,-80.793457,36.5,-80.11
23410,VA,Accomack County,37.926868,-78.024902,37.64,-75.74
81131,CO,Saguache County,39.113014,-105.358887,37.99,-105.69
18053,PA,Lehigh County,41.203323,-77.194527,40.72,-75.71
55706,MN,Saint Louis County,46.39241,-94.63623,47.64,-91.94
14814,NY,Chemung County,43,-75,42.13,-76.93
37726,TN,Morgan County,35.860119,-86.660156,36.21,-84.83
41219,KY,Johnson County,37.839333,-84.27002,37.93,-82.88
4493,ME,Penobscot County,45.367584,-68.972168,45.26,-68.58
42160,KY,Barren County,37.839333,-84.27002,37.09,-86.04
45306,OH,Shelby County,40.367474,-82.996216,40.46,-84.18
4971,ME,Somerset County,45.367584,-68.972168,44.91,-69.41
5828,VT,Caledonia County,44,-72.699997,44.42,-72.13
22454,VA,Essex County,37.926868,-78.024902,37.85,-76.82
11965,NY,Suffolk County,43,-75,41.07,-72.34
19373,PA,Delaware County,41.203323,-77.194527,39.89,-75.53
15469,PA,Fayette County,41.203323,-77.194527,40.02,-79.4
62347,IL,Adams County,40,-89,39.88,-91.1
13416,NY,Herkimer County,43,-75,43.18,-75.01
74727,OK,Choctaw County,36.084621,-96.921387,34.02,-95.86
34985,FL,Saint Lucie County,27.994402,-81.760254,27.27,-80.35
14544,NY,Yates County,43,-75,42.76,-77.22
78055,TX,Bandera County,31,-100,29.8,-99.25
14427,NY,Wyoming County,43,-75,42.63,-78.05
29001,SC,Clarendon County,33.836082,-81.163727,33.76,-80.15
37892,TN,Scott County,35.860119,-86.660156,36.56,-84.45
57212,SD,Kingsbury County,44.5,-100,44.36,-97.13
61924,IL,Edgar County,40,-89,39.8,-87.67
62926,IL,Union County,40,-89,37.36,-89.16
96765,HI,Kauai County,19.741755,-155.844437,21.92,-159.5
85337,AZ,Maricopa County,34.048927,-111.093735,32.99,-112.9
46939,IN,Fulton County,40.273502,-86.126976,41.01,-86.41
49011,MI,Calhoun County,44.182205,-84.506836,42.08,-85.23
46070,IN,Madison County,40.273502,-86.126976,40.33,-85.64
96796,HI,Kauai County,19.741755,-155.844437,21.95,-159.67
86332,AZ,Yavapai County,34.048927,-111.093735,34.29,-112.66
91916,CA,San Diego County,36.778259,-119.417931,32.9,-116.62
76859,TX,Menard County,31,-100,30.91,-99.78
12859,NY,Saratoga County,43,-75,43.14,-73.88
50276,IA,Dallas County,42.032974,-93.581543,41.85,-93.92
10984,NY,Rockland County,43,-75,41.2,-74.01
13409,NY,Madison County,43,-75,42.97,-75.58
54821,WI,Bayfield County,44.5,-89.5,46.19,-91.3
29114,SC,Florence County,33.836082,-81.163727,33.93,-79.93
49950,MI,Keweenaw County,44.182205,-84.506836,47.3,-88.37
14747,NY,Chautauqua County,43,-75,42.14,-79.07
28510,NC,Pamlico County,35.782169,-80.793457,35.01,-76.82
61491,IL,Stark County,40,-89,41.06,-89.77
98303,WA,Pierce County,47.751076,-120.740135,47.15,-122.7
23898,VA,Isle of Wight County,37.926868,-78.024902,36.86,-76.82
17086,PA,Juniata County,41.203323,-77.194527,40.69,-77.12
36475,AL,Conecuh County,32.31823,-86.902298,31.4,-87.23
65772,MO,Barry County,38.573936,-92.60376,36.58,-93.96
67058,KS,Harper County,38.5,-98,37.28,-98.02
71601,AR,Jefferson County,34.799999,-92.199997,34.21,-92.01
97112,OR,Tillamook County,44,-120.5,45.22,-123.92
14422,NY,Genesee County,43,-75,43.07,-78.06
47954,IN,Montgomery County,40.273502,-86.126976,39.91,-86.79
26710,WV,Mineral County,39,-80.5,39.36,-78.91
55074,MN,Chisago County,46.39241,-94.63623,45.38,-92.74
27508,NC,Franklin County,35.782169,-80.793457,35.95,-78.25
48767,MI,Tuscola County,44.182205,-84.506836,43.65,-83.46
50851,IA,Taylor County,42.032974,-93.581543,40.88,-94.55
37809,TN,Greene County,35.860119,-86.660156,36.28,-82.42
72132,AR,Jefferson County,34.799999,-92.199997,34.44,-92.18
18464,PA,Pike County,41.203323,-77.194527,41.4,-75.18
66712,KS,Crawford County,38.5,-98,37.54,-94.7
92391,CA,San Bernardino County,36.778259,-119.417931,34.23,-117.23
71039,LA,Webster Parish,30.39183,-92.329102,32.45,-93.26
35461,AL,Pickens County,32.31823,-86.902298,33.41,-88.21
4965,ME,Somerset County,45.367584,-68.972168,44.84,-69.35
53586,WI,Lafayette County,44.5,-89.5,42.57,-90.23
97738,OR,Harney County,44,-120.5,43.44,-119.23
26347,WV,Harrison County,39,-80.5,39.26,-80.12
13654,NY,Saint Lawrence County,43,-75,44.61,-75.4
63015,MO,Franklin County,38.573936,-92.60376,38.42,-90.78
24467,VA,Augusta County,37.926868,-78.024902,38.26,-78.97
33786,FL,Pinellas County,27.994402,-81.760254,27.91,-82.84
43946,OH,Monroe County,40.367474,-82.996216,39.66,-80.95
28745,NC,Haywood County,35.782169,-80.793457,35.52,-82.97
53091,WI,Dodge County,44.5,-89.5,43.51,-88.45
27343,NC,Person County,35.782169,-80.793457,36.49,-79.14
13625,NY,Saint Lawrence County,43,-75,44.32,-74.82
29664,SC,Oconee County,33.836082,-81.163727,34.86,-83.15
17860,PA,Northumberland County,41.203323,-77.194527,40.83,-76.64
27927,NC,Currituck County,35.782169,-80.793457,36.37,-75.83
4958,ME,Somerset County,45.367584,-68.972168,44.95,-69.94
1034,MA,Hampden County,42.407211,-71.382439,42.06,-72.86
6068,CT,Litchfield County,41.599998,-72.699997,42.01,-73.42
46031,IN,Hamilton County,40.273502,-86.126976,40.21,-86.02
17009,PA,Mifflin County,41.203323,-77.194527,40.63,-77.56
89439,NV,Washoe County,39.876019,-117.224121,39.51,-119.99
65663,MO,Polk County,38.573936,-92.60376,37.61,-93.24
13076,NY,Oswego County,43,-75,43.35,-76.15
47145,IN,Crawford County,40.273502,-86.126976,38.34,-86.27
47373,IN,Jay County,40.273502,-86.126976,40.34,-85.15
63944,MO,Wayne County,38.573936,-92.60376,37.12,-90.44
95426,CA,Lake County,36.778259,-119.417931,38.83,-122.71
56264,MN,Lyon County,46.39241,-94.63623,44.56,-95.98
13324,NY,Herkimer County,43,-75,43.24,-75.03
52747,IA,Cedar County,42.032974,-93.581543,41.6,-90.9
74825,OK,Pontotoc County,36.084621,-96.921387,34.87,-96.41
15722,PA,Cambria County,41.203323,-77.194527,40.6,-78.7
23071,VA,Middlesex County,37.926868,-78.024902,37.55,-76.44
60927,IL,Iroquois County,40,-89,40.93,-87.93
79546,TX,Fisher County,31,-100,32.85,-100.46
81140,CO,Conejos County,39.113014,-105.358887,37.27,-105.96
13160,NY,Cayuga County,43,-75,42.84,-76.69
38774,MS,Bolivar County,33,-90,33.95,-90.76
93553,CA,Los Angeles County,36.778259,-119.417931,34.48,-117.88
28573,NC,Jones County,35.782169,-80.793457,35,-77.22
97018,OR,Columbia County,44,-120.5,45.89,-122.81
31562,GA,Charlton County,33.247875,-83.441162,30.5,-82.12
56098,MN,Faribault County,46.39241,-94.63623,43.76,-94.16
74061,OK,Washington County,36.084621,-96.921387,36.53,-95.92
45054,OH,Warren County,40.367474,-82.996216,39.41,-84.04
40142,KY,Meade County,37.839333,-84.27002,37.88,-86.21
24165,VA,Henry County,37.926868,-78.024902,36.61,-80.01
12451,NY,Greene County,43,-75,42.3,-73.94
26679,WV,Nicholas County,39,-80.5,38.19,-80.8
39478,MS,Marion County,33,-90,31.03,-89.8
41722,KY,Perry County,37.839333,-84.27002,37.29,-83.16
44849,OH,Wyandot County,40.367474,-82.996216,40.81,-83.13
61756,IL,Macon County,40,-89,40.03,-88.95
12958,NY,Clinton County,43,-75,44.96,-73.58
2898,RI,Washington County,41.700001,-71.5,41.52,-71.67
72004,AR,Jefferson County,34.799999,-92.199997,34.31,-91.84
50629,IA,Buchanan County,42.032974,-93.581543,42.63,-92.05
26571,WV,Marion County,39,-80.5,39.51,-80.25
62271,IL,Washington County,40,-89,38.43,-89.54
42343,KY,Ohio County,37.839333,-84.27002,37.63,-86.71
77865,TX,Leon County,31,-100,31.23,-96.25
49403,MI,Ottawa County,44.182205,-84.506836,43.14,-85.85
27950,NC,Currituck County,35.782169,-80.793457,36.51,-75.91
36075,AL,Macon County,32.31823,-86.902298,32.4,-85.93
51449,IA,Calhoun County,42.032974,-93.581543,42.26,-94.73
75968,TX,Sabine County,31,-100,31.24,-93.97
73526,OK,Jackson County,36.084621,-96.921387,34.77,-99.33
48028,MI,Saint Clair County,44.182205,-84.506836,42.59,-82.57
72079,AR,Jefferson County,34.799999,-92.199997,34.36,-92.13
74930,OK,LeFlore County,36.084621,-96.921387,35.19,-94.79
12461,NY,Ulster County,43,-75,41.89,-74.24
14476,NY,Orleans County,43,-75,43.32,-78.03
58639,ND,Adams County,47.650589,-100.437012,46,-102.63
74342,OK,Delaware County,36.084621,-96.921387,36.37,-94.91
86512,AZ,Apache County,34.048927,-111.093735,35.13,-109.29
24593,VA,Appomattox County,37.926868,-78.024902,37.35,-78.91
13145,NY,Oswego County,43,-75,43.64,-76.08
24844,WV,McDowell County,39,-80.5,37.46,-81.81
43527,OH,Henry County,40.367474,-82.996216,41.24,-84.12
72152,AR,Jefferson County,34.799999,-92.199997,34.38,-91.95
83849,ID,Shoshone County,44.068203,-114.742043,47.53,-116.01
12023,NY,Albany County,43,-75,42.62,-74.13
49287,MI,Washtenaw County,44.182205,-84.506836,42.01,-84.06
2543,MA,Barnstable County,42.407211,-71.382439,41.52,-70.66
48464,MI,Lapeer County,44.182205,-84.506836,43.21,-83.46
89158,NV,Clark County,39.876019,-117.224121,36.2,-115.22
16351,PA,Warren County,41.203323,-77.194527,41.68,-79.4
14818,NY,Schuyler County,43,-75,42.41,-76.84
54966,WI,Waushara County,44.5,-89.5,44.21,-89.49
72168,AR,Jefferson County,34.799999,-92.199997,34.43,-91.89
15958,PA,Cambria County,41.203323,-77.194527,40.37,-78.76
95703,CA,Placer County,36.778259,-119.417931,39,-120.99
12748,NY,Sullivan County,43,-75,41.78,-74.93
13626,NY,Lewis County,43,-75,43.89,-75.67
53504,WI,Lafayette County,44.5,-89.5,42.7,-89.86
70755,LA,Pointe Coupee Parish,30.39183,-92.329102,30.56,-91.55
30733,GA,Gordon County,33.247875,-83.441162,34.4,-85.03
59632,MT,Jefferson County,46.96526,-109.533691,46.17,-111.99
46951,IN,Miami County,40.273502,-86.126976,40.95,-86.12
62320,IL,Adams County,40,-89,40.03,-91.06
1053,MA,Hampshire County,42.407211,-71.382439,42.35,-72.71
31795,GA,Tift County,33.247875,-83.441162,31.47,-83.65
54627,WI,Trempealeau County,44.5,-89.5,44.16,-91.26
64482,MO,Atchison County,38.573936,-92.60376,40.41,-95.51
52046,IA,Dubuque County,42.032974,-93.581543,42.44,-91
46166,IN,Morgan County,40.273502,-86.126976,39.39,-86.56
12472,NY,Ulster County,43,-75,41.84,-74.06
55959,MN,Winona County,46.39241,-94.63623,44.09,-91.75
29741,SC,Chesterfield County,33.836082,-81.163727,34.74,-80.17
60938,IL,Iroquois County,40,-89,40.76,-87.99
12168,NY,Rensselaer County,43,-75,42.54,-73.44
71439,LA,Vernon Parish,30.39183,-92.329102,31.32,-93.39
96703,HI,Kauai County,19.741755,-155.844437,22.14,-159.31
16249,PA,Armstrong County,41.203323,-77.194527,40.79,-79.31
35446,AL,Tuscaloosa County,32.31823,-86.902298,33.25,-87.73
31827,GA,Talbot County,33.247875,-83.441162,32.67,-84.54
36759,AL,Perry County,32.31823,-86.902298,32.44,-87.28
12094,NY,Rensselaer County,43,-75,42.88,-73.49
60602,IL,Cook County,40,-89,41.83,-87.68
36525,AL,Mobile County,32.31823,-86.902298,30.89,-88
61376,IL,Bureau County,40,-89,41.55,-89.59
15479,PA,Westmoreland County,41.203323,-77.194527,40.15,-79.74
35610,AL,Lauderdale County,32.31823,-86.902298,34.91,-87.27
80520,CO,Weld County,39.113014,-105.358887,40.12,-104.93
79357,TX,Crosby County,31,-100,33.67,-101.38
4108,ME,Cumberland County,45.367584,-68.972168,43.66,-70.18
39561,MS,Stone County,33,-90,30.69,-89.18
59442,MT,Chouteau County,46.96526,-109.533691,47.98,-110.8
72175,AR,Jefferson County,34.799999,-92.199997,34.36,-91.79
28689,NC,Iredell County,35.782169,-80.793457,36.02,-80.86
29052,SC,Richland County,33.836082,-81.163727,33.84,-80.74
43164,OH,Pickaway County,40.367474,-82.996216,39.58,-83.11
47631,IN,Posey County,40.273502,-86.126976,38.12,-87.93
54740,WI,Pierce County,44.5,-89.5,44.78,-92.14
54909,WI,Portage County,44.5,-89.5,44.26,-89.4
54770,WI,Trempealeau County,44.5,-89.5,44.55,-91.38
49885,MI,Marquette County,44.182205,-84.506836,46.38,-87.23
36509,AL,Mobile County,32.31823,-86.902298,30.4,-88.25
42056,KY,Ballard County,37.839333,-84.27002,37.07,-88.97
74002,OK,Osage County,36.084621,-96.921387,36.56,-96.16
76701,TX,McLennan County,31,-100,31.56,-97.18
24435,VA,Rockbridge County,37.926868,-78.024902,37.88,-79.3
41064,KY,Robertson County,37.839333,-84.27002,38.53,-84.03
4910,ME,Kennebec County,45.367584,-68.972168,44.53,-69.44
40468,KY,Boyle County,37.839333,-84.27002,37.64,-84.95
66105,KS,Wyandotte County,38.5,-98,39.1,-94.62
38232,TN,Obion County,35.860119,-86.660156,36.33,-89.29
36907,AL,Sumter County,32.31823,-86.902298,32.44,-88.37
54514,WI,Ashland County,44.5,-89.5,46.01,-90.49
59323,MT,Rosebud County,46.96526,-109.533691,45.92,-106.68
56540,MN,Polk County,46.39241,-94.63623,47.53,-96.29
54026,WI,Polk County,44.5,-89.5,45.19,-92.53
44867,OH,Seneca County,40.367474,-82.996216,41.12,-83.01
16920,PA,Tioga County,41.203323,-77.194527,41.98,-77.31
57226,SD,Deuel County,44.5,-100,44.76,-96.68
71261,LA,Morehouse Parish,30.39183,-92.329102,32.77,-91.79
76857,TX,Brown County,31,-100,31.97,-98.91
78335,TX,San Patricio County,31,-100,27.9,-97.14
70514,LA,Saint Mary Parish,30.39183,-92.329102,29.83,-91.55
17830,PA,Northumberland County,41.203323,-77.194527,40.71,-76.85
35089,AL,Coosa County,32.31823,-86.902298,32.97,-86.09
78881,TX,Uvalde County,31,-100,29.32,-99.46
17321,PA,York County,41.203323,-77.194527,39.72,-76.45
56481,MN,Wadena County,46.39241,-94.63623,46.39,-95.01
79325,TX,Parmer County,31,-100,34.39,-102.89
60034,IL,McHenry County,40,-89,42.47,-88.42
3580,NH,Grafton County,44,-71.5,44.22,-71.74
24069,VA,Pittsylvania County,37.926868,-78.024902,36.56,-79.66
16881,PA,Clearfield County,41.203323,-77.194527,40.99,-78.38
15942,PA,Cambria County,41.203323,-77.194527,40.38,-78.82
66076,KS,Franklin County,38.5,-98,38.61,-95.45
86321,AZ,Yavapai County,34.048927,-111.093735,34.5,-113.07
55329,MN,Stearns County,46.39241,-94.63623,45.32,-94.54
20197,VA,Loudoun County,37.926868,-78.024902,39.18,-77.61
28508,NC,Duplin County,35.782169,-80.793457,35.11,-77.85
38334,TN,McNairy County,35.860119,-86.660156,35.35,-88.61
60043,IL,Cook County,40,-89,42.08,-87.71
36017,AL,Barbour County,32.31823,-86.902298,31.7,-85.61
39425,MS,Forrest County,33,-90,30.98,-89.23
46978,IN,Cass County,40.273502,-86.126976,40.86,-86.5
15639,PA,Westmoreland County,41.203323,-77.194527,40.2,-79.61
92561,CA,Riverside County,36.778259,-119.417931,33.63,-116.59
97499,OR,Douglas County,44,-120.5,43.57,-123.14
93424,CA,San Luis Obispo County,36.778259,-119.417931,35.18,-120.76
66087,KS,Doniphan County,38.5,-98,39.78,-95.08
1542,MA,Worcester County,42.407211,-71.382439,42.2,-71.9
15322,PA,Greene County,41.203323,-77.194527,39.97,-80.04
62865,IL,Franklin County,40,-89,37.96,-89.13
49271,MI,Hillsdale County,44.182205,-84.506836,41.9,-84.43
12575,NY,Orange County,43,-75,41.47,-74.16
85236,AZ,Maricopa County,34.048927,-111.093735,33.33,-111.71
63673,MO,Sainte Genevieve County,38.573936,-92.60376,37.87,-89.94
17965,PA,Schuylkill County,41.203323,-77.194527,40.69,-76.16
22027,VA,Fairfax County,37.926868,-78.024902,38.89,-77.23
54498,WI,Clark County,44.5,-89.5,44.95,-90.59
56284,MN,Renville County,46.39241,-94.63623,44.79,-95.21
83876,ID,Kootenai County,44.068203,-114.742043,47.44,-116.89
83245,ID,Bannock County,44.068203,-114.742043,42.82,-112.23
22460,VA,Richmond County,37.926868,-78.024902,37.88,-76.62
23038,VA,Cumberland County,37.926868,-78.024902,37.75,-78.16
38039,TN,Hardeman County,35.860119,-86.660156,35.04,-89.18
81039,CO,Otero County,39.113014,-105.358887,38.12,-104.02
55771,MN,Saint Louis County,46.39241,-94.63623,48.06,-92.82
74901,OK,LeFlore County,36.084621,-96.921387,35.33,-94.45
38641,MS,DeSoto County,33,-90,34.9,-90.21
13320,NY,Otsego County,43,-75,42.79,-74.75
74038,OK,Pawnee County,36.084621,-96.921387,36.18,-96.56
4943,ME,Somerset County,45.367584,-68.972168,44.88,-69.45
43716,OH,Monroe County,40.367474,-82.996216,39.84,-81.03
56589,MN,Mahnomen County,46.39241,-94.63623,47.18,-95.93
93513,CA,Inyo County,36.778259,-119.417931,37.18,-118.18
25136,WV,Fayette County,39,-80.5,38.17,-81.31
5251,VT,Bennington County,44,-72.699997,43.25,-73.09
81527,CO,Mesa County,39.113014,-105.358887,38.98,-108.43
88046,NM,Dona Ana County,34.307144,-106.018066,32.27,-106.8
19534,PA,Berks County,41.203323,-77.194527,40.57,-75.89
69358,NE,Scotts Bluff County,41.5,-100,41.96,-103.92
5859,VT,Orleans County,44,-72.699997,44.99,-72.4
12737,NY,Sullivan County,43,-75,41.47,-74.81
35974,AL,De Kalb County,32.31823,-86.902298,34.36,-86
7439,NJ,Sussex County,39.833851,-74.871826,41.07,-74.59
16341,PA,Venango County,41.203323,-77.194527,41.59,-79.57
96008,CA,Shasta County,36.778259,-119.417931,40.7,-122.09
73459,OK,Love County,36.084621,-96.921387,33.79,-97.14
21794,MD,Howard County,39.045753,-76.641273,39.3,-76.95
53034,WI,Dodge County,44.5,-89.5,43.34,-88.6
29030,SC,Calhoun County,33.836082,-81.163727,33.55,-80.71
46058,IN,Clinton County,40.273502,-86.126976,40.34,-86.66
71061,LA,Caddo Parish,30.39183,-92.329102,32.74,-93.97
38240,TN,Obion County,35.860119,-86.660156,36.26,-89.19
23356,VA,Accomack County,37.926868,-78.024902,38,-75.41
39108,MS,Attala County,33,-90,33.16,-89.33
55735,MN,Pine County,46.39241,-94.63623,46.2,-92.92
30456,GA,Burke County,33.247875,-83.441162,32.97,-81.76
43150,OH,Fairfield County,40.367474,-82.996216,39.76,-82.43
1611,MA,Worcester County,42.407211,-71.382439,42.23,-71.87
54470,WI,Taylor County,44.5,-89.5,45.31,-90.2
83654,ID,Adams County,44.068203,-114.742043,45.06,-116.37
28660,NC,Iredell County,35.782169,-80.793457,35.95,-80.85
36578,AL,Baldwin County,32.31823,-86.902298,30.74,-87.79
53065,WI,Fond du Lac County,44.5,-89.5,43.68,-88.54
14718,NY,Chautauqua County,43,-75,42.34,-79.31
24290,VA,Scott County,37.926868,-78.024902,36.62,-82.56
64490,MO,DeKalb County,38.573936,-92.60376,39.75,-94.49
62685,IL,Macoupin County,40,-89,39.12,-90.04
26280,WV,Randolph County,39,-80.5,38.73,-79.97
86441,AZ,Mohave County,34.048927,-111.093735,35.64,-114.31
28582,NC,Carteret County,35.782169,-80.793457,34.77,-77.12
49113,MI,Berrien County,44.182205,-84.506836,41.8,-86.49
15840,PA,Jefferson County,41.203323,-77.194527,41.14,-78.8
23960,VA,Prince Edward County,37.926868,-78.024902,37.3,-78.55
31017,GA,Wilkinson County,33.247875,-83.441162,32.6,-83.24
72830,AR,Johnson County,34.799999,-92.199997,35.45,-93.47
27231,NC,Orange County,35.782169,-80.793457,36.2,-79.17
12516,NY,Columbia County,43,-75,42.1,-73.55
49892,MI,Dickinson County,44.182205,-84.506836,45.78,-87.87
86444,AZ,Mohave County,34.048927,-111.093735,35.98,-114.06
27007,NC,Surry County,35.782169,-80.793457,36.4,-80.56
16342,PA,Venango County,41.203323,-77.194527,41.36,-79.93
4030,ME,York County,45.367584,-68.972168,43.6,-70.69
28455,NC,Columbus County,35.782169,-80.793457,34.13,-78.66
2659,MA,Barnstable County,42.407211,-71.382439,41.68,-70.02
72846,AR,Johnson County,34.799999,-92.199997,35.43,-93.38
56044,MN,Sibley County,46.39241,-94.63623,44.53,-93.9
61373,IL,La Salle County,40,-89,41.38,-88.99
18833,PA,Bradford County,41.203323,-77.194527,41.6,-76.44
45334,OH,Shelby County,40.367474,-82.996216,40.43,-84.03
6752,CT,Litchfield County,41.599998,-72.699997,41.52,-73.36
36456,AL,Butler County,32.31823,-86.902298,31.54,-86.71
66056,KS,Linn County,38.5,-98,38.14,-94.82
57793,SD,Lawrence County,44.5,-100,44.46,-103.64
